Year,Region,Crop,Season,Yield_kg_per_ha,Area_ha,Production_tonnes,Rainfall_mm,Avg_Temp_C,Fertilizer_kg_per_ha
2021,Gujarat,Sugarcane,Zaid,74381.4,1141.1,84876.62,174.7,23.5,134.8
2021,Gujarat,Pulses,Kharif,1079.9,1864.7,2013.69,727.8,26.9,123.0
2021,Gujarat,Pulses,Rabi,1266.1,1791.0,2267.59,65.6,15.1,157.6
2021,Gujarat,Pulses,Zaid,662.0,2103.0,1392.19,30.0,24.6,117.7
2021,Gujarat,Soybean,Kharif,1479.2,1528.3,2260.66,852.6,26.8,165.1
2021,Gujarat,Groundnut,Kharif,1789.7,998.5,1787.02,940.2,22.8,117.1
2021,Gujarat,Groundnut,Rabi,1824.7,1082.4,1975.06,180.8,16.2,162.5
2021,Gujarat,Groundnut,Zaid,1630.6,1216.6,1983.79,87.9,31.3,180.1
2021,Telangana,Rice,Kharif,2609.3,4195.8,10948.1,974.6,21.8,132.1
2021,Telangana,Rice,Rabi,1013.0,4593.6,4653.32,135.4,19.0,197.0
2021,Telangana,Rice,Zaid,1092.8,4070.4,4448.13,113.4,21.9,141.2
2021,Telangana,Wheat,Kharif,518.8,3381.9,1754.53,716.2,26.2,147.9
2021,Telangana,Wheat,Rabi,3532.8,4105.3,14503.2,166.5,18.9,119.4
2021,Telangana,Wheat,Zaid,753.5,3966.9,2989.06,215.6,33.2,77.7
2021,Telangana,Maize,Kharif,2764.2,1923.8,5317.77,824.1,22.8,126.3
2021,Telangana,Maize,Rabi,1755.5,2326.5,4084.17,130.8,16.5,151.0
2021,Telangana,Maize,Zaid,2336.0,2178.4,5088.74,204.3,28.9,120.6
2021,Telangana,Cotton,Kharif,512.5,1868.1,957.4,864.1,26.8,124.6
2021,Telangana,Cotton,Rabi,329.6,1859.6,612.92,108.0,19.5,160.5
2021,Telangana,Sugarcane,Kharif,77758.2,839.3,65262.46,807.4,23.8,170.6
2021,Telangana,Sugarcane,Rabi,73420.9,771.7,56658.91,106.8,21.2,163.6
2021,Telangana,Sugarcane,Zaid,70981.4,939.8,66708.32,205.8,29.1,118.2
2021,Telangana,Pulses,Kharif,833.1,1533.9,1277.89,844.3,29.6,161.9
2021,Telangana,Pulses,Rabi,1107.3,1564.9,1732.81,115.1,20.3,138.6
2021,Telangana,Pulses,Zaid,572.0,1612.2,922.18,203.3,26.9,84.5
2021,Telangana,Soybean,Kharif,1273.0,1258.4,1601.94,763.1,25.0,163.0
2021,Telangana,Groundnut,Kharif,1599.5,1046.7,1674.2,820.0,28.3,127.9
2021,Telangana,Groundnut,Rabi,1294.1,873.1,1129.88,30.0,21.0,153.2
2021,Telangana,Groundnut,Zaid,1225.8,1101.7,1350.46,30.0,27.0,152.5
2021,Chhattisgarh,Rice,Kharif,1834.9,3170.0,5816.63,867.9,27.4,169.5
2021,Chhattisgarh,Rice,Rabi,792.1,3158.7,2502.01,30.0,19.4,177.4
2021,Chhattisgarh,Rice,Zaid,978.6,3259.0,3189.26,80.2,28.4,124.4
2021,Chhattisgarh,Wheat,Kharif,425.2,3331.4,1416.51,802.5,24.5,106.7
2021,Chhattisgarh,Wheat,Rabi,2409.8,2608.3,6285.48,173.0,20.2,175.0
2021,Chhattisgarh,Wheat,Zaid,655.8,3199.8,2098.43,161.6,26.3,111.1
2021,Chhattisgarh,Maize,Kharif,2327.2,2004.3,4664.41,883.4,24.6,151.6
2021,Chhattisgarh,Maize,Rabi,1719.4,1908.6,3281.65,219.5,20.5,152.9
2021,Chhattisgarh,Maize,Zaid,1798.6,1834.2,3298.99,180.5,28.6,138.0
2021,Chhattisgarh,Cotton,Kharif,407.7,1295.9,528.34,813.1,25.5,153.8
2021,Chhattisgarh,Cotton,Rabi,252.8,1619.2,409.33,30.0,16.6,130.7
2021,Chhattisgarh,Sugarcane,Kharif,60842.1,808.9,49215.17,979.8,29.2,116.1
2021,Chhattisgarh,Sugarcane,Rabi,55076.5,759.6,41836.11,83.3,22.4,153.5
2021,Chhattisgarh,Sugarcane,Zaid,52960.4,699.6,37051.1,30.0,25.1,106.2
2021,Chhattisgarh,Pulses,Kharif,615.9,1439.5,886.59,883.0,29.5,132.6
2021,Chhattisgarh,Pulses,Rabi,948.4,1436.3,1362.19,60.6,20.0,138.3
2021,Chhattisgarh,Pulses,Zaid,464.8,1160.3,539.31,204.6,26.3,133.1
2021,Chhattisgarh,Soybean,Kharif,1017.7,856.7,871.86,821.7,29.0,117.6
2021,Chhattisgarh,Groundnut,Kharif,1305.5,837.4,1093.23,935.9,33.9,150.4
2021,Chhattisgarh,Groundnut,Rabi,1268.3,743.9,943.49,237.4,17.8,126.2
2021,Chhattisgarh,Groundnut,Zaid,1025.7,879.8,902.41,195.6,31.3,170.0
2022,Punjab,Rice,Kharif,3484.3,7109.4,24771.28,913.5,28.7,132.4
2022,Punjab,Rice,Rabi,1392.9,6780.7,9444.84,181.3,12.8,91.7
2022,Punjab,Rice,Zaid,2027.3,7378.8,14959.04,58.1,29.1,154.6
2022,Punjab,Wheat,Kharif,780.4,5126.5,4000.72,845.4,28.7,158.0
2022,Punjab,Wheat,Rabi,4692.1,5872.6,27554.83,189.8,17.8,132.5
2022,Punjab,Wheat,Zaid,1022.8,6043.9,6181.7,148.8,30.1,109.6
2022,Punjab,Maize,Kharif,4552.7,2814.3,12812.66,721.4,30.4,125.7
2022,Punjab,Maize,Rabi,2998.1,3635.4,10899.29,30.0,18.0,161.5
2022,Punjab,Maize,Zaid,3362.5,3646.9,12262.7,145.6,26.2,132.5
2022,Punjab,Cotton,Kharif,797.2,2514.7,2004.72,803.2,27.2,123.4
2022,Punjab,Cotton,Rabi,472.5,2544.4,1202.23,128.3,16.3,160.8
2022,Punjab,Sugarcane,Kharif,114829.0,1472.9,169131.63,771.2,31.7,139.7
2022,Punjab,Sugarcane,Rabi,120170.7,1395.8,167734.26,83.1,16.6,113.0
2022,Punjab,Sugarcane,Zaid,97778.8,1250.8,122301.72,135.7,28.4,140.3
2022,Punjab,Pulses,Kharif,1410.3,2272.7,3205.19,841.3,29.3,172.8
2022,Punjab,Pulses,Rabi,1702.8,2392.6,4074.12,195.0,14.5,185.8
2022,Punjab,Pulses,Zaid,894.7,2484.3,2222.7,66.4,28.2,89.5
2022,Punjab,Soybean,Kharif,1903.5,1554.1,2958.23,809.0,24.5,196.8
2022,Punjab,Groundnut,Kharif,2472.7,1416.4,3502.33,850.7,26.6,183.2
2022,Punjab,Groundnut,Rabi,2063.8,1586.2,3273.6,181.7,13.9,150.4
2022,Punjab,Groundnut,Zaid,1970.6,1593.5,3140.15,30.0,23.4,126.5
2022,Haryana,Rice,Kharif,3527.0,5847.5,20624.13,917.0,23.7,138.5
2022,Haryana,Rice,Rabi,1155.8,6823.2,7886.25,225.2,11.9,69.2
2022,Haryana,Rice,Zaid,1814.9,6476.1,11753.47,130.3,33.2,130.2
2022,Haryana,Wheat,Kharif,703.7,4553.0,3203.95,1061.1,23.1,134.3
2022,Haryana,Wheat,Rabi,4499.1,5696.6,25629.57,170.1,24.6,153.9
2022,Haryana,Wheat,Zaid,926.2,4829.1,4472.71,130.0,28.7,119.9
2022,Haryana,Maize,Kharif,4106.2,2660.5,10924.55,827.3,27.0,111.0
2022,Haryana,Maize,Rabi,2611.2,2833.4,7398.57,152.1,15.4,140.9
2022,Haryana,Maize,Zaid,3291.7,2563.8,8439.26,30.0,24.2,158.3
2022,Haryana,Cotton,Kharif,731.6,2499.6,1828.71,908.6,30.6,146.3
2022,Haryana,Cotton,Rabi,422.3,2196.6,927.62,73.9,20.7,168.3
2022,Haryana,Sugarcane,Kharif,98160.2,1110.0,108957.82,790.5,23.7,127.9
2022,Haryana,Sugarcane,Rabi,96736.5,1130.4,109350.94,139.4,17.1,146.8
2022,Haryana,Sugarcane,Zaid,95829.3,1229.4,117812.54,79.3,28.4,128.3
2022,Haryana,Pulses,Kharif,1091.8,2282.9,2492.47,734.4,26.8,171.1
2022,Haryana,Pulses,Rabi,1560.4,2284.2,3564.27,167.1,20.9,139.0
2022,Haryana,Pulses,Zaid,822.0,2305.3,1894.96,167.4,26.6,159.2
2022,Haryana,Soybean,Kharif,1587.9,1620.0,2572.4,755.8,30.2,142.8
2022,Haryana,Groundnut,Kharif,2450.8,1127.3,2762.79,891.4,21.9,192.8
2022,Haryana,Groundnut,Rabi,1892.5,1393.0,2636.25,119.8,22.8,140.5
2022,Haryana,Groundnut,Zaid,1574.1,1378.7,2170.21,116.0,28.4,137.0
2022,Uttar Pradesh,Rice,Kharif,2644.6,5636.6,14906.55,878.6,25.6,140.9
2022,Uttar Pradesh,Rice,Rabi,970.6,5401.0,5242.21,176.1,8.7,143.2
2022,Uttar Pradesh,Rice,Zaid,1375.4,5019.7,6904.1,150.6,25.4,142.4
2022,Uttar Pradesh,Wheat,Kharif,642.3,4626.6,2971.67,829.5,29.8,130.7
2022,Uttar Pradesh,Wheat,Rabi,3920.3,3679.9,14426.31,67.1,13.5,172.0
2022,Uttar Pradesh,Wheat,Zaid,795.8,4354.6,3465.39,177.8,30.3,115.8
2022,Uttar Pradesh,Maize,Kharif,3156.9,2149.3,6785.13,931.9,24.5,133.7
2022,Uttar Pradesh,Maize,Rabi,2301.0,2133.8,4909.87,183.7,22.1,140.7
2022,Uttar Pradesh,Maize,Zaid,2627.5,2746.9,7217.48,179.0,21.0,159.6
2022,Uttar Pradesh,Cotton,Kharif,571.4,1963.3,1121.83,946.2,31.6,139.2
2022,Uttar Pradesh,Cotton,Rabi,349.2,1881.0,656.85,213.3,26.3,132.4
2022,Uttar Pradesh,Sugarcane,Kharif,90245.6,986.0,88982.16,797.9,25.8,132.3
2022,Uttar Pradesh,Sugarcane,Rabi,76062.9,978.3,74412.34,78.4,19.5,91.3
2022,Uttar Pradesh,Sugarcane,Zaid,66381.9,974.3,64675.89,179.1,27.7,149.4
2022,Uttar Pradesh,Pulses,Kharif,918.9,1737.7,1596.77,785.1,25.8,156.3
2022,Uttar Pradesh,Pulses,Rabi,1442.7,1674.9,2416.38,86.4,13.8,147.5
2022,Uttar Pradesh,Pulses,Zaid,697.7,1957.7,1365.89,153.2,32.0,118.1
2022,Uttar Pradesh,Soybean,Kharif,1369.3,1172.1,1604.96,827.6,27.9,106.8
2022,Uttar Pradesh,Groundnut,Kharif,1998.7,1114.8,2228.15,834.1,30.8,113.7
2022,Uttar Pradesh,Groundnut,Rabi,1770.9,952.2,1686.25,30.0,18.2,177.2
2022,Uttar Pradesh,Groundnut,Zaid,1349.7,1028.9,1388.71,82.8,32.1,123.7
2022,Madhya Pradesh,Rice,Kharif,2332.0,3656.9,8527.89,856.1,27.4,118.0
2022,Madhya Pradesh,Rice,Rabi,938.9,4662.1,4377.25,167.1,11.5,126.8
2022,Madhya Pradesh,Rice,Zaid,1187.2,4290.7,5093.92,158.3,35.0,134.1
2022,Madhya Pradesh,Wheat,Kharif,518.9,3653.6,1895.85,899.3,30.6,163.7
2022,Madhya Pradesh,Wheat,Rabi,3325.5,3236.1,10761.65,108.7,14.9,119.3
2022,Madhya Pradesh,Wheat,Zaid,652.0,3598.0,2345.9,63.2,28.6,139.1
2022,Madhya Pradesh,Maize,Kharif,2705.0,1810.7,4897.94,808.2,28.1,171.4
2022,Madhya Pradesh,Maize,Rabi,2190.3,1883.6,4125.65,211.0,16.2,114.6
2022,Madhya Pradesh,Maize,Zaid,2053.0,1849.4,3796.82,154.6,29.8,155.3
2022,Madhya Pradesh,Cotton,Kharif,468.5,1528.2,715.96,816.9,31.0,174.3
2022,Madhya Pradesh,Cotton,Rabi,290.5,1578.4,458.53,158.0,16.7,152.5
2022,Madhya Pradesh,Sugarcane,Kharif,75188.9,830.0,62406.79,816.2,28.7,155.9
2022,Madhya Pradesh,Sugarcane,Rabi,65996.7,829.9,54770.66,30.0,18.0,123.6
2022,Madhya Pradesh,Sugarcane,Zaid,65746.1,816.7,53694.84,42.7,30.0,155.1
2022,Madhya Pradesh,Pulses,Kharif,821.3,1462.2,1200.9,768.6,29.1,128.9
2022,Madhya Pradesh,Pulses,Rabi,1061.3,1459.2,1548.65,168.3,18.8,119.4
2022,Madhya Pradesh,Pulses,Zaid,595.5,1555.8,926.48,226.0,28.3,161.4
2022,Madhya Pradesh,Soybean,Kharif,1099.4,1257.4,1382.39,759.5,32.1,172.3
2022,Madhya Pradesh,Groundnut,Kharif,1839.6,1023.2,1882.28,874.4,24.6,149.1
2022,Madhya Pradesh,Groundnut,Rabi,1507.6,832.0,1254.32,190.6,14.1,136.4
2022,Madhya Pradesh,Groundnut,Zaid,1330.6,984.1,1309.44,30.0,30.9,151.8
2022,Rajasthan,Rice,Kharif,1739.8,3880.2,6750.77,828.0,28.0,170.7
2022,Rajasthan,Rice,Rabi,715.7,3352.1,2399.1,30.0,24.6,170.0
2022,Rajasthan,Rice,Zaid,814.2,3367.4,2741.74,183.0,26.8,150.9
2022,Rajasthan,Wheat,Kharif,378.3,3197.1,1209.46,950.3,25.2,156.7
2022,Rajasthan,Wheat,Rabi,2557.5,2903.6,7425.96,135.9,17.8,152.6
2022,Rajasthan,Wheat,Zaid,509.2,3365.7,1713.81,37.6,30.4,130.2
2022,Rajasthan,Maize,Kharif,1890.3,1501.5,2838.29,916.5,25.2,168.0
2022,Rajasthan,Maize,Rabi,1311.7,1708.4,2240.91,236.2,16.3,172.7
2022,Rajasthan,Maize,Zaid,1399.5,1647.7,2305.96,43.8,32.1,142.9
2022,Rajasthan,Cotton,Kharif,366.9,1475.9,541.51,672.4,25.2,116.0
2022,Rajasthan,Cotton,Rabi,225.5,1436.5,323.93,142.5,17.3,141.7
2022,Rajasthan,Sugarcane,Kharif,54294.4,711.6,38635.9,1041.4,26.0,134.4
2022,Rajasthan,Sugarcane,Rabi,47488.2,607.8,28863.33,30.0,20.1,217.8
2022,Rajasthan,Sugarcane,Zaid,51099.3,632.1,32299.87,52.2,27.5,106.0
2022,Rajasthan,Pulses,Kharif,568.2,1302.4,740.02,783.6,31.1,152.2
2022,Rajasthan,Pulses,Rabi,776.4,1163.3,903.19,108.7,18.2,147.1
2022,Rajasthan,Pulses,Zaid,429.1,1273.9,546.63,121.7,21.7,191.1
2022,Rajasthan,Soybean,Kharif,827.4,813.8,673.34,881.9,23.2,134.7
2022,Rajasthan,Groundnut,Kharif,984.5,799.2,786.81,715.9,24.9,129.0
2022,Rajasthan,Groundnut,Rabi,1135.6,818.4,929.38,121.2,19.5,135.3
2022,Rajasthan,Groundnut,Zaid,907.4,787.0,714.12,192.1,34.6,122.8
2022,Maharashtra,Rice,Kharif,2345.7,3866.5,9069.65,880.7,25.5,143.3
2022,Maharashtra,Rice,Rabi,873.2,4380.2,3824.79,78.4,11.8,139.4
2022,Maharashtra,Rice,Zaid,1135.8,4368.8,4962.08,105.1,27.3,147.1
2022,Maharashtra,Wheat,Kharif,428.8,3301.5,1415.68,909.2,30.1,140.5
2022,Maharashtra,Wheat,Rabi,2781.1,3870.0,10762.86,86.1,14.2,129.0
2022,Maharashtra,Wheat,Zaid,532.5,3931.7,2093.63,30.0,28.1,180.2
2022,Maharashtra,Maize,Kharif,2278.5,1755.8,4000.59,873.1,26.7,99.4
2022,Maharashtra,Maize,Rabi,1494.3,2079.1,3106.8,191.2,18.6,142.5
2022,Maharashtra,Maize,Zaid,1936.3,2190.8,4242.05,203.0,33.2,191.4
2022,Maharashtra,Cotton,Kharif,370.1,1418.1,524.84,867.7,30.9,198.1
2022,Maharashtra,Cotton,Rabi,263.0,1439.2,378.51,160.4,21.6,144.6
2022,Maharashtra,Sugarcane,Kharif,65960.8,751.3,49556.35,827.8,23.8,182.6
2022,Maharashtra,Sugarcane,Rabi,59196.4,769.7,45563.47,92.3,18.9,143.2
2022,Maharashtra,Sugarcane,Zaid,60264.3,717.6,43245.66,72.0,25.7,141.7
2022,Maharashtra,Pulses,Kharif,771.5,1537.1,1185.87,890.1,28.1,160.1
2022,Maharashtra,Pulses,Rabi,970.5,1307.2,1268.64,38.0,16.6,203.5
2022,Maharashtra,Pulses,Zaid,525.1,1670.9,877.39,30.0,24.3,92.5
2022,Maharashtra,Soybean,Kharif,1016.0,1037.4,1054.0,973.9,23.9,129.1
2022,Maharashtra,Groundnut,Kharif,1378.8,843.2,1162.6,844.4,26.0,155.3
2022,Maharashtra,Groundnut,Rabi,1224.3,784.8,960.83,53.6,18.4,142.4
2022,Maharashtra,Groundnut,Zaid,1085.3,796.4,864.33,187.5,29.6,150.7
2022,Karnataka,Rice,Kharif,2739.4,4346.4,11906.53,964.6,29.4,158.2
2022,Karnataka,Rice,Rabi,974.7,5139.7,5009.67,67.3,16.7,166.5
2022,Karnataka,Rice,Zaid,1384.2,5294.3,7328.37,215.9,27.6,134.7
2022,Karnataka,Wheat,Kharif,598.8,3942.1,2360.53,876.0,24.3,150.5
2022,Karnataka,Wheat,Rabi,3632.2,3494.6,12693.09,30.0,18.4,213.0
2022,Karnataka,Wheat,Zaid,786.5,3791.4,2981.94,30.0,35.7,156.3
2022,Karnataka,Maize,Kharif,2776.7,2000.2,5553.96,962.3,25.7,111.8
2022,Karnataka,Maize,Rabi,2093.2,2070.8,4334.6,30.0,22.1,115.0
2022,Karnataka,Maize,Zaid,2142.9,2254.7,4831.6,207.3,27.6,140.4
2022,Karnataka,Cotton,Kharif,554.7,2128.2,1180.51,814.3,25.6,105.1
2022,Karnataka,Cotton,Rabi,365.2,2140.6,781.75,134.3,16.9,145.3
2022,Karnataka,Sugarcane,Kharif,76684.4,936.7,71830.28,988.5,27.3,176.0
2022,Karnataka,Sugarcane,Rabi,72574.4,1045.5,75876.54,30.0,15.5,163.1
2022,Karnataka,Sugarcane,Zaid,72270.0,1064.3,76916.96,79.2,31.0,200.9
2022,Karnataka,Pulses,Kharif,821.7,1834.8,1507.66,948.4,24.9,141.6
2022,Karnataka,Pulses,Rabi,1261.4,1900.0,2396.66,33.7,20.3,130.1
2022,Karnataka,Pulses,Zaid,645.9,1446.3,934.17,184.9,28.9,127.3
2022,Karnataka,Soybean,Kharif,1207.0,1260.6,1521.54,754.1,26.3,148.4
2022,Karnataka,Groundnut,Kharif,1769.4,1062.9,1880.7,646.3,26.7,150.4
2022,Karnataka,Groundnut,Rabi,1660.4,1067.6,1772.64,196.6,15.8,181.7
2022,Karnataka,Groundnut,Zaid,1403.9,1057.8,1485.05,50.4,23.8,170.1
2022,Andhra Pradesh,Rice,Kharif,2845.1,4255.5,12107.32,917.0,32.7,132.3
2022,Andhra Pradesh,Rice,Rabi,1051.7,5435.5,5716.52,236.5,16.2,101.0
2022,Andhra Pradesh,Rice,Zaid,1485.4,4260.4,6328.4,153.9,26.8,160.4
2022,Andhra Pradesh,Wheat,Kharif,562.9,4003.0,2253.29,796.0,25.5,111.7
2022,Andhra Pradesh,Wheat,Rabi,3638.1,4193.0,15254.55,60.9,12.1,121.3
2022,Andhra Pradesh,Wheat,Zaid,846.0,4420.2,3739.49,143.1,31.6,119.5
2022,Andhra Pradesh,Maize,Kharif,3276.6,2195.2,7192.79,806.2,29.1,164.2
2022,Andhra Pradesh,Maize,Rabi,2160.5,2395.7,5175.91,30.0,14.4,157.5
2022,Andhra Pradesh,Maize,Zaid,2501.7,2514.4,6290.27,182.7,29.8,88.0
2022,Andhra Pradesh,Cotton,Kharif,588.6,2120.8,1248.3,763.6,32.9,150.4
2022,Andhra Pradesh,Cotton,Rabi,321.3,2124.1,682.47,229.1,19.8,96.9
2022,Andhra Pradesh,Sugarcane,Kharif,80238.6,914.5,73378.2,961.4,32.0,135.8
2022,Andhra Pradesh,Sugarcane,Rabi,80052.4,1019.1,81581.4,180.7,20.3,115.5
2022,Andhra Pradesh,Sugarcane,Zaid,77609.9,947.2,73512.1,140.6,27.6,118.7
2022,Andhra Pradesh,Pulses,Kharif,909.0,1869.1,1699.01,771.7,33.7,104.1
2022,Andhra Pradesh,Pulses,Rabi,1264.3,1515.3,1915.79,67.5,13.5,134.5
2022,Andhra Pradesh,Pulses,Zaid,692.9,1552.3,1075.59,163.2,30.0,142.3
2022,Andhra Pradesh,Soybean,Kharif,1303.6,1436.7,1872.88,772.8,28.6,139.8
2022,Andhra Pradesh,Groundnut,Kharif,1805.3,1239.7,2238.03,867.4,23.2,122.6
2022,Andhra Pradesh,Groundnut,Rabi,1430.7,946.0,1353.44,163.0,18.8,169.8
2022,Andhra Pradesh,Groundnut,Zaid,1329.0,971.2,1290.72,80.2,30.7,123.3
2022,Tamil Nadu,Rice,Kharif,3002.5,4780.3,14352.85,825.6,24.8,150.7
2022,Tamil Nadu,Rice,Rabi,962.5,5398.0,5195.57,75.1,18.8,139.4
2022,Tamil Nadu,Rice,Zaid,1440.7,5012.6,7221.65,81.0,22.0,140.9
2022,Tamil Nadu,Wheat,Kharif,633.1,4816.2,3049.14,880.0,29.2,148.9
2022,Tamil Nadu,Wheat,Rabi,4231.8,4005.1,16948.78,135.8,13.1,117.4
2022,Tamil Nadu,Wheat,Zaid,742.4,4845.4,3597.22,98.0,26.1,132.7
2022,Tamil Nadu,Maize,Kharif,3004.2,2176.1,6537.44,853.3,27.4,102.6
2022,Tamil Nadu,Maize,Rabi,2393.9,2641.0,6322.29,95.7,12.5,119.6
2022,Tamil Nadu,Maize,Zaid,2871.4,2132.9,6124.41,62.6,24.7,138.3
2022,Tamil Nadu,Cotton,Kharif,600.4,2005.2,1203.92,909.2,29.3,140.5
2022,Tamil Nadu,Cotton,Rabi,350.9,1842.7,646.6,163.1,15.3,182.1
2022,Tamil Nadu,Sugarcane,Kharif,92567.7,1130.2,104620.01,851.9,26.8,114.2
2022,Tamil Nadu,Sugarcane,Rabi,76326.4,1149.5,87737.2,150.2,14.0,85.6
2022,Tamil Nadu,Sugarcane,Zaid,75051.6,925.4,69452.75,132.9,31.3,103.1
2022,Tamil Nadu,Pulses,Kharif,1027.4,1864.0,1915.07,830.0,22.3,147.8
2022,Tamil Nadu,Pulses,Rabi,1224.5,1834.0,2245.73,88.2,18.0,154.8
2022,Tamil Nadu,Pulses,Zaid,739.1,1706.1,1260.98,62.1,27.4,168.0
2022,Tamil Nadu,Soybean,Kharif,1286.3,1452.4,1868.22,808.1,30.6,120.7
2022,Tamil Nadu,Groundnut,Kharif,1856.3,1108.4,2057.52,766.3,26.3,110.5
2022,Tamil Nadu,Groundnut,Rabi,1703.7,1106.8,1885.66,30.0,17.5,79.8
2022,Tamil Nadu,Groundnut,Zaid,1308.3,1019.1,1333.29,86.3,28.3,131.4
2022,West Bengal,Rice,Kharif,2781.4,5074.0,14112.82,801.0,20.2,126.9
2022,West Bengal,Rice,Rabi,946.5,4139.4,3917.94,43.7,20.3,134.5
2022,West Bengal,Rice,Zaid,1201.5,5188.2,6233.62,261.5,34.0,168.5
2022,West Bengal,Wheat,Kharif,548.9,4049.4,2222.72,811.4,30.9,175.0
2022,West Bengal,Wheat,Rabi,3382.5,3791.2,12823.73,97.8,12.1,133.3
2022,West Bengal,Wheat,Zaid,773.3,3655.1,2826.49,247.0,28.9,146.2
2022,West Bengal,Maize,Kharif,2809.0,2288.6,6428.68,860.0,26.4,149.6
2022,West Bengal,Maize,Rabi,2047.8,1920.9,3933.62,96.6,17.5,180.9
2022,West Bengal,Maize,Zaid,2401.3,2459.0,5904.8,118.4,29.9,86.7
2022,West Bengal,Cotton,Kharif,574.7,2087.2,1199.51,932.9,20.8,158.6
2022,West Bengal,Cotton,Rabi,334.8,1724.8,577.46,154.3,22.2,109.8
2022,West Bengal,Sugarcane,Kharif,71744.6,946.0,67870.39,839.1,27.6,123.7
2022,West Bengal,Sugarcane,Rabi,63637.1,986.5,62778.0,248.0,19.5,155.5
2022,West Bengal,Sugarcane,Zaid,75568.6,1010.2,76339.4,125.0,26.5,161.0
2022,West Bengal,Pulses,Kharif,839.9,1464.2,1229.78,647.5,25.6,120.4
2022,West Bengal,Pulses,Rabi,1369.4,1833.5,2510.79,188.7,21.6,102.0
2022,West Bengal,Pulses,Zaid,686.8,1558.9,1070.65,170.1,29.8,83.6
2022,West Bengal,Soybean,Kharif,1159.4,1336.3,1549.31,787.5,25.4,124.7
2022,West Bengal,Groundnut,Kharif,1907.6,940.9,1794.86,851.0,27.3,123.9
2022,West Bengal,Groundnut,Rabi,1583.8,1116.9,1768.95,249.5,17.5,202.5
2022,West Bengal,Groundnut,Zaid,1228.8,1071.0,1316.04,91.7,29.9,99.3
2022,Odisha,Rice,Kharif,2004.6,4210.7,8440.77,1020.9,26.9,98.2
2022,Odisha,Rice,Rabi,947.4,4150.9,3932.56,157.5,22.9,110.5
2022,Odisha,Rice,Zaid,1218.0,3274.6,3988.46,60.8,27.8,103.7
2022,Odisha,Wheat,Kharif,463.1,3646.5,1688.69,933.9,22.5,62.0
2022,Odisha,Wheat,Rabi,2991.8,2984.8,8929.92,98.9,18.1,157.3
2022,Odisha,Wheat,Zaid,694.1,2872.5,1993.8,175.3,26.7,142.3
2022,Odisha,Maize,Kharif,2191.5,1692.1,3708.24,849.3,25.1,91.1
2022,Odisha,Maize,Rabi,1581.0,1872.1,2959.79,135.5,18.9,108.1
2022,Odisha,Maize,Zaid,2146.3,2003.7,4300.54,282.9,31.5,121.9
2022,Odisha,Cotton,Kharif,422.3,1598.0,674.84,630.9,23.4,163.7
2022,Odisha,Cotton,Rabi,280.8,1358.8,381.55,160.1,21.4,96.4
2022,Odisha,Sugarcane,Kharif,68242.2,652.4,44521.21,827.9,23.7,157.2
2022,Odisha,Sugarcane,Rabi,64787.5,745.7,48312.04,94.0,19.3,145.5
2022,Odisha,Sugarcane,Zaid,54562.7,768.9,41953.26,89.7,28.6,129.6
2022,Odisha,Pulses,Kharif,800.9,1206.0,965.89,862.1,31.1,142.3
2022,Odisha,Pulses,Rabi,977.3,1184.7,1157.81,30.0,15.2,110.4
2022,Odisha,Pulses,Zaid,549.6,1344.0,738.66,133.9,25.2,151.9
2022,Odisha,Soybean,Kharif,1135.3,1132.3,1285.5,842.2,32.5,167.8
2022,Odisha,Groundnut,Kharif,1510.5,790.0,1193.3,812.4,28.5,147.5
2022,Odisha,Groundnut,Rabi,1219.3,835.5,1018.73,176.6,22.0,154.5
2022,Odisha,Groundnut,Zaid,1081.0,932.3,1007.82,163.4,19.5,174.0
2022,Bihar,Rice,Kharif,2411.3,4233.1,10207.27,710.6,33.3,109.5
2022,Bihar,Rice,Rabi,923.0,3427.7,3163.77,201.0,17.6,168.2
2022,Bihar,Rice,Zaid,1074.5,3939.8,4233.32,55.5,27.2,161.8
2022,Bihar,Wheat,Kharif,463.9,3320.0,1540.15,869.4,28.0,103.0
2022,Bihar,Wheat,Rabi,2948.3,3625.0,10687.59,30.0,15.8,158.1
2022,Bihar,Wheat,Zaid,675.4,3223.5,2177.15,179.6,35.5,141.2
2022,Bihar,Maize,Kharif,2368.9,1938.9,4593.06,1075.9,29.4,128.3
2022,Bihar,Maize,Rabi,1586.7,2090.6,3317.16,129.8,15.1,131.5
2022,Bihar,Maize,Zaid,1950.7,2188.1,4268.33,123.8,26.3,121.6
2022,Bihar,Cotton,Kharif,402.9,1724.0,694.6,740.3,24.2,135.8
2022,Bihar,Cotton,Rabi,287.5,1416.5,407.24,30.0,21.5,190.1
2022,Bihar,Sugarcane,Kharif,70054.4,890.0,62348.42,861.2,26.8,121.4
2022,Bihar,Sugarcane,Rabi,64389.9,675.4,43488.94,169.0,16.2,138.1
2022,Bihar,Sugarcane,Zaid,53239.9,785.7,41830.59,163.9,30.9,147.5
2022,Bihar,Pulses,Kharif,739.9,1542.9,1141.59,1001.9,22.6,146.7
2022,Bihar,Pulses,Rabi,1058.8,1561.2,1653.0,92.3,19.2,129.4
2022,Bihar,Pulses,Zaid,590.4,1332.2,786.53,99.1,26.1,141.8
2022,Bihar,Soybean,Kharif,930.0,957.9,890.85,820.4,26.7,109.6
